Region Protraction Oil Gas
Western	Mustang Island Area	16610	4377469
Central	Mississippi Canyon	6632014	29602570
Central	Grand Isle Area	869096	6725321
Central	East Cameron Area	308007	9015259
Central	South Pelto Area	246310	3530903
Western	North Padre Island Area	66	678653
Central	Mobile	1039	7545351
Central	South Pass Area	820293	6106748
Western	Galveston Area	353830	6055151
Central	Vermilion Area	990347	23564916
Western	High Island Area	770286	26552693
Western	North Padre Island Area	397	1572799
Central	South Pelto Area	165229	1841965
Central	Bay Marchand Area	24158	23776
Western	Garden Banks	4188440	20901402
Central	Green Canyon	1762893	10038637
Central	Sabine Pass Area	16945	292974
Central	East Cameron Area	353866	12452054
Central	Chandeleur Area	71	351434
Western	Mustang Island Area	6847	2715428
Western	Garden Banks	2804939	20227901
Central	Bay Marchand Area	45491	43965
Central	Eugene Island Area	3656119	41956178
Central	Green Canyon	1098211	8326959
Western	Brazos Area	16514	7761668
Central	West Cameron Area	612583	37165458
Central	Mississippi Canyon	15494485	48519002
Central	Eugene Island Area	1911571	20634415
Central	Ewing Bank	854517	1573282
Central	South Timbalier Area	2263287	24767365
Western	Mustang Island Area	7304	2723923
Central	Mobile	658	7477965
Central	Ship Shoal Area	2106607	19730076
Western	Galveston Area	144956	3250089
Central	Sabine Pass Area	13944	195247
Central	Mississippi Canyon	4693331	19239362
Central	South Timbalier Area	2118308	27893207
Central	Main Pass Area	1905653	16383967
Western	Garden Banks	2851527	14846407
Central	Main Pass Area	2268645	12256679
Central	East Cameron Area	410499	13610886
Western	Matagorda Island Area	111387	20429874
Central	Mobile	2206	14138927
Central	Breton Sound Area	112565	424720
Central	Sabine Pass Area	19925	217600
Central	West Delta Area	1267906	8599363
Western	North Padre Island Area	76	490592
Western	Garden Banks	3383922	18760583
Western	North Padre Island Area	91	1507768
Western	Sabine Pass Area	138	223216
Central	South Timbalier Area	2256884	26680535
Central	Mobile	769	15836394
Central	South Pass Area	4792	190407
Central	Green Canyon	7480447	13474752
Central	South Marsh Island Area	1231146	11678072
Central	Breton Sound Area	56961	693637
Central	Mississippi Canyon	15788249	55379795
Central	South Timbalier Area	2548500	24421166
Western	Mustang Island Area	15349	4139436
Central	Grand Isle Area	446009	3050514
Central	Viosca Knoll	2622719	17336450
Western	Brazos Area	24806	7516273
Western	Matagorda Island Area	22226	6123223
Central	South Marsh Island Area	1278625	14978067
Central	Chandeleur Area	41	327011
Western	Matagorda Island Area	58386	11578130
Central	South Pelto Area	206557	3736742
Central	South Pelto Area	233631	3363994
Central	Ewing Bank	1401386	3944381
Western	Mustang Island Area	8875	2921400
Central	Ship Shoal Area	2310789	22062482
Central	Eugene Island Area	2806915	34595362
Western	Galveston Area	156142	3194192
Central	South Timbalier Area	1561949	11401675
Western	Galveston Area	204154	6313513
Western	East Breaks	2262196	25011585
Central	Mississippi Canyon	6659169	31370728
Central	South Timbalier Area	2531831	20745675
Central	Ship Shoal Area	1745590	13907369
Western	Galveston Area	367264	6085154
Central	Green Canyon	4432191	12063128
Western	Alaminos Canyon	977469	950772
Western	Mustang Island Area	4639	1269348
Central	East Cameron Area	787608	22730121
Central	Bay Marchand Area	101688	74251
Western	East Breaks	2443242	23661460
Western	Garden Banks	3107042	16227154
Central	Chandeleur Area	12	572530
Western	East Breaks	142769	799395
Central	Bay Marchand Area	12817	5900
Western	Mustang Island Area	42108	1686198
Central	Chandeleur Area	2	90102
Western	Garden Banks	4336571	19767718
Central	Eugene Island Area	2506625	26413122
Central	East Cameron Area	572772	20310826
Central	Grand Isle Area	448061	2756932
Central	Bay Marchand Area	25826	13623
Western	North Padre Island Area	57	712770
Western	Alaminos Canyon	1863008	2415443
Western	High Island Area	1192236	37581322
Central	Ship Shoal Area	2732966	23410000
Central	Grand Isle Area	905721	7054815
Western	North Padre Island Area	569	1186218
Central	Eugene Island Area	3631972	41079631
Western	Galveston Area	185730	7476545
Central	Ewing Bank	2490228	4617027
Central	Eugene Island Area	3961371	44944692
Western	Mustang Island Area	5787	1267650
Central	South Pass Area	1816034	10974088
Western	Sabine Pass Area	456	256556
Western	Brazos Area	29033	13456163
Central	Vermilion Area	1416091	26165251
Central	West Delta Area	2282755	15311059
Central	Mississippi Canyon	12835562	40058479
Central	South Pelto Area	145151	3098344
Western	Garden Banks	2507945	12976291
Central	Ewing Bank	1200536	1770916
Central	West Delta Area	1940315	13241455
Central	West Delta Area	1831758	12871899
Central	Bay Marchand Area	48071	56396
Central	Chandeleur Area	35	1382631
Western	East Breaks	198578	2574815
Central	Ewing Bank	2071872	3010124
Central	South Timbalier Area	1849065	25126216
Central	East Cameron Area	419500	13701844
Central	Sabine Pass Area	17530	378328
Western	Garden Banks	2997190	16168025
Central	West Cameron Area	396175	34490935
Central	Viosca Knoll	2663813	20925334
Central	Green Canyon	6279986	9828729
Western	Garden Banks	2930997	15168962
Central	Vermilion Area	1228018	25414617
Western	Galveston Area	181378	4760113
Central	Grand Isle Area	604868	6968685
Western	East Breaks	204863	1861875
Central	West Cameron Area	433768	36924363
Western	Mustang Island Area	15011	2586795
Western	Sabine Pass Area	1203	211238
Central	Vermilion Area	1016633	21260966
Central	West Delta Area	1973982	12985831
Central	West Cameron Area	546093	41338879
Central	Vermilion Area	976610	12673540
Central	South Pass Area	816521	4828268
Central	Chandeleur Area	25	918409
Central	West Delta Area	1480215	8498670
Western	Matagorda Island Area	111858	18426787
Central	Breton Sound Area	84157	522900
Central	Main Pass Area	1943707	20012839
Central	Chandeleur Area	35	468674
Central	Ship Shoal Area	2293872	19444440
Western	East Breaks	186301	2985861
Western	High Island Area	1354551	44401355
Central	Green Canyon	5391177	13783845
Western	East Breaks	255540	3324068
Central	Vermilion Area	808763	20235836
Western	Sabine Pass Area	115	35780
Central	South Marsh Island Area	1220864	10701180
Central	Mobile	1540	10036636
Western	Matagorda Island Area	30224	8704915
Central	Eugene Island Area	2383546	25538923
Central	Vermilion Area	322897	7799810
Central	Mississippi Canyon	12079669	40521569
Central	Sabine Pass Area	22059	297331
Western	Brazos Area	20741	8409544
Central	Mississippi Canyon	11185792	40785632
Central	Eugene Island Area	3448730	41589708
Central	South Pelto Area	231313	2637817
Central	South Marsh Island Area	1683780	35285302
Central	Main Pass Area	2348836	14995372
Central	South Pass Area	758790	4131529
Central	West Delta Area	1730418	11469681
Central	Green Canyon	1407361	8864344
Central	Bay Marchand Area	51785	45249
Western	Sabine Pass Area	184	38358
Central	Eugene Island Area	2739255	34465613
Central	Grand Isle Area	689022	7535534
Central	Main Pass Area	2192657	19333922
Western	High Island Area	664411	23552123
Central	Grand Isle Area	798033	9580970
Central	South Marsh Island Area	337383	4802364
Central	Main Pass Area	1653071	20435823
Central	Main Pass Area	2233817	18626796
Western	Brazos Area	25680	9680181
Central	Breton Sound Area	58296	581166
Central	Eugene Island Area	2966543	33214825
Central	Breton Sound Area	70519	405290
Central	South Pelto Area	309552	3678116
Central	South Timbalier Area	2106293	15619919
Western	Brazos Area	8720	4593936
Central	Breton Sound Area	61619	653834
Central	Ship Shoal Area	2294927	17587779
Western	North Padre Island Area	76	1426437
Central	West Delta Area	1514157	9487216
Central	Green Canyon	5774525	14929508
Western	East Breaks	2444778	24813867
Central	Sabine Pass Area	27098	549092
Western	East Breaks	2504406	28064737
Western	Mustang Island Area	7046	3470852
Western	Garden Banks	3417337	16308251
Western	Sabine Pass Area	337	276511
Central	South Pass Area	1258986	10745717
Central	Main Pass Area	1320529	16642912
Western	Galveston Area	152324	4480011
Central	Breton Sound Area	69503	745775
Central	West Cameron Area	469105	32964206
Central	South Pelto Area	152901	2216435
Central	Ship Shoal Area	1317002	11117619
Western	North Padre Island Area	108	1524228
Western	North Padre Island Area	138	1027069
Central	Breton Sound Area	71928	374185
Western	Garden Banks	3235311	19008992
Western	East Breaks	1904319	17108805
Central	Chandeleur Area	61	978640
Western	Alaminos Canyon	529405	1144372
Western	Mustang Island Area	13276	5500047
Western	Sabine Pass Area	77	107513
Western	Alaminos Canyon	851897	865894
Central	Ship Shoal Area	2564398	19289994
Western	Garden Banks	2577979	13827551
Central	South Pass Area	189502	2412337
Western	East Breaks	2344335	22415863
Western	High Island Area	1086088	33848178
Western	Alaminos Canyon	478828	690343
Central	South Pass Area	1927378	14278847
Western	High Island Area	1359992	44209127
Central	Chandeleur Area	0	196399
Central	Mobile	3580	13883525
Western	Galveston Area	158051	7508319
Central	South Pass Area	1200684	10052985
Central	Breton Sound Area	87843	291552
Central	Grand Isle Area	520484	3755790
Central	Mississippi Canyon	1927859	12218900
Central	West Cameron Area	474984	33049736
Western	East Breaks	2414285	20854455
Western	Alaminos Canyon	1105991	1209237
Western	North Padre Island Area	412	1522579
Central	Vermilion Area	833993	14304118
Central	Grand Isle Area	558543	5662121
Central	Chandeleur Area	16	369293
Central	Ship Shoal Area	2382319	20545407
Central	Sabine Pass Area	18242	355328
Western	Garden Banks	3030328	9327175
Western	Alaminos Canyon	660385	576067
Central	Main Pass Area	1773995	8736362
Western	Alaminos Canyon	1318009	1916816
Central	South Pelto Area	359738	4273611
Central	Bay Marchand Area	14884	17020
Western	Alaminos Canyon	642949	1579081
Western	North Padre Island Area	127	1547619
Central	Main Pass Area	2197159	16683408
Western	Brazos Area	17829	10501521
Western	East Breaks	204277	1860497
Central	South Pelto Area	281057	4120806
Central	South Pelto Area	332925	4061800
Central	Viosca Knoll	2258524	25157294
Western	Garden Banks	4062195	24452249
Central	Mississippi Canyon	10071732	38006371
Central	Viosca Knoll	3625885	28333111
Central	South Timbalier Area	2043457	24087497
Central	Chandeleur Area	90	370579
Western	Mustang Island Area	12826	1665794
Western	Matagorda Island Area	69056	14235711
Western	Brazos Area	16102	7545832
Western	Matagorda Island Area	88779	16708117
Central	Vermilion Area	1391169	30341665
Central	Eugene Island Area	968794	10665016
Central	Chandeleur Area	21	499276
Central	South Marsh Island Area	1550532	29845840
Central	Grand Isle Area	894566	6878428
Central	South Timbalier Area	2050742	23352245
Western	North Padre Island Area	119	1550967
Central	Mobile	326	8716700
Western	High Island Area	726140	24354994
Central	Green Canyon	4856527	12276145
Central	South Pass Area	861136	5911033
Central	South Pelto Area	177212	1727962
Central	Eugene Island Area	1766804	18482241
Central	Bay Marchand Area	58508	36069
Central	Chandeleur Area	40	579900
Central	Bay Marchand Area	31599	42070
Central	West Cameron Area	468845	35076212
Central	South Timbalier Area	1878583	24680252
Central	Green Canyon	5548672	8857852
Western	Garden Banks	2876732	18113078
Western	North Padre Island Area	498	1526703
Central	Ewing Bank	1921721	3061594
Western	Garden Banks	3779314	20784085
Central	Breton Sound Area	65759	387231
Central	South Pass Area	1577467	10010213
Western	High Island Area	813314	29298752
Western	Garden Banks	2926898	19132330
Central	Mississippi Canyon	4453773	16262002
Central	Viosca Knoll	3996625	30262907
Western	Sabine Pass Area	53	29866
Western	Brazos Area	6246	4563602
Central	Grand Isle Area	728409	7142488
Western	East Breaks	2215090	25915470
Central	South Pass Area	1335941	10651539
Central	Mobile	2058	11692351
Western	Galveston Area	280355	5307865
Central	Grand Isle Area	574015	4141799
Central	Mobile	1941	13420516
Central	Sabine Pass Area	17799	449854
Western	Galveston Area	178602	3699156
Central	South Marsh Island Area	1315116	26327093
Central	South Timbalier Area	2626006	34242580
Central	Mobile	2018	13399803
Central	Green Canyon	5425246	13187400
Western	North Padre Island Area	495	1106666
Central	Viosca Knoll	1351493	13296494
Western	East Breaks	206446	1902225
Western	Garden Banks	2893879	14758373
Western	High Island Area	739370	25817978
Central	East Cameron Area	548808	17740692
Central	Chandeleur Area	46	1525570
Western	North Padre Island Area	366	1600482
Western	Garden Banks	2442181	16208061
Western	East Breaks	711098	6927499
Central	Sabine Pass Area	16216	326790
Central	West Cameron Area	354557	27479978
Central	Ship Shoal Area	2653700	26661530
Central	Ship Shoal Area	2616342	27202048
Central	Bay Marchand Area	106590	120124
Central	Ewing Bank	2031195	3645333
Western	High Island Area	824530	26219065
Western	Galveston Area	304664	7593782
Central	Bay Marchand Area	35812	22594
Central	Viosca Knoll	1516251	13018505
Central	Mississippi Canyon	5277676	19872937
Central	South Marsh Island Area	1624898	33501597
Central	Grand Isle Area	867435	10143959
Western	North Padre Island Area	324	1541660
Central	Green Canyon	6791076	17510192
Central	Main Pass Area	1514370	6115011
Central	West Delta Area	2023576	12285401
Central	Ewing Bank	1845749	3031423
Central	Breton Sound Area	74673	328849
Central	Mississippi Canyon	14825503	51863327
Western	Matagorda Island Area	27715	5607405
Central	East Cameron Area	945405	24459067
Western	Mustang Island Area	10229	4299654
Western	Galveston Area	298897	5552327
Western	Sabine Pass Area	59	15003
Central	Green Canyon	5934228	17698425
Central	Chandeleur Area	9	258215
Central	South Pelto Area	131021	2829575
Central	Breton Sound Area	106895	996434
Western	Brazos Area	7720	4434231
Central	Main Pass Area	2030787	20137244
Central	South Marsh Island Area	1234788	15747023
Central	Main Pass Area	2146993	16648133
Western	Garden Banks	3412214	15700507
Central	West Cameron Area	349693	30850110
Central	Ewing Bank	778221	1404764
Central	Bay Marchand Area	16569	74627
Central	Green Canyon	5742991	14360822
Central	Breton Sound Area	89355	677425
Western	Matagorda Island Area	78978	15710770
Western	High Island Area	834355	21156432
Western	Matagorda Island Area	93940	15900508
Central	West Delta Area	773584	4725337
Western	Mustang Island Area	8917	1922011
Central	Ship Shoal Area	1447525	12345393
Western	Galveston Area	160065	7926168
Western	Galveston Area	290202	7160280
Central	Sabine Pass Area	23205	208251
Central	Ship Shoal Area	2638031	26409621
Central	Bay Marchand Area	51899	45780
Central	Vermilion Area	777015	11472498
Central	East Cameron Area	863901	23407904
Western	Galveston Area	147311	3567643
Central	East Cameron Area	589068	18745729
Central	Chandeleur Area	48	1060279
Western	Brazos Area	11602	7674456
Western	High Island Area	1105869	34353837
Western	Alaminos Canyon	777027	1977250
Western	Mustang Island Area	11402	3948847
Central	Ewing Bank	1046227	1260646
Western	Galveston Area	158032	7229219
Western	Galveston Area	150221	3466089
Central	Vermilion Area	1188740	22492287
Central	Eugene Island Area	2255596	26543438
Western	Galveston Area	296619	5755287
Central	South Pass Area	1800209	10662236
Central	West Delta Area	1630890	9788701
Central	Green Canyon	3574332	13625216
Western	Galveston Area	335975	6099870
Western	Matagorda Island Area	111432	21264888
Western	High Island Area	1108195	34834914
Central	South Pelto Area	199628	2785097
Central	Chandeleur Area	25	536008
Central	Green Canyon	5008170	11951007
Western	Matagorda Island Area	30061	8148642
Central	Viosca Knoll	3246557	22985606
Central	Main Pass Area	1403931	8462299
Central	Ship Shoal Area	2674839	21722891
Central	Green Canyon	2088539	11036198
Central	Vermilion Area	1128150	20875964
Central	Vermilion Area	995980	25242972
Central	South Pelto Area	246545	4095905
Central	Main Pass Area	2125065	22357774
Western	East Breaks	149700	931398
Central	Breton Sound Area	67373	583443
Western	Matagorda Island Area	67531	13255492
Central	Sabine Pass Area	17454	340361
Central	Mississippi Canyon	12564057	40339938
Central	Chandeleur Area	45	304013
Central	Sabine Pass Area	16472	334700
Central	Vermilion Area	969199	13629237
Central	Vermilion Area	1087789	24042661
Western	Sabine Pass Area	77	1257
Central	Main Pass Area	2380661	18926129
Central	Main Pass Area	2232313	17982854
Central	Viosca Knoll	2568489	15101101
Western	Matagorda Island Area	82131	18914232
Central	Vermilion Area	991787	14152722
Central	Vermilion Area	1457394	29931386
Central	West Cameron Area	467524	37384984
Central	Viosca Knoll	3672350	33465571
Central	West Cameron Area	471081	36031517
Central	Green Canyon	7036041	17508972
Western	Brazos Area	24132	12448309
Central	South Marsh Island Area	1161809	14738195
Central	South Pass Area	1105332	10575706
Western	Brazos Area	20170	10845547
Central	Bay Marchand Area	15773	117056
Central	Grand Isle Area	890479	8484717
Central	Chandeleur Area	1	447182
Central	Ship Shoal Area	2468307	19852359
Central	Mobile	819	10146830
Western	Galveston Area	200129	4047759
Central	Viosca Knoll	2263346	15433269
Central	South Timbalier Area	2371858	17111920
Central	South Marsh Island Area	1151852	14815497
Western	Sabine Pass Area	63	36822
Central	Chandeleur Area	18	313255
Central	Mobile	1812	12015204
Central	Sabine Pass Area	16831	313955
Central	Vermilion Area	995593	11836500
Western	Brazos Area	39917	14892459
Central	West Cameron Area	557289	36129086
Western	Garden Banks	2194587	8479689
Central	Sabine Pass Area	16860	386814
Central	Chandeleur Area	52	1261422
Central	West Delta Area	2133850	14592683
Central	South Pelto Area	154769	1409171
Western	Mustang Island Area	18669	8487166
Central	South Timbalier Area	2485252	27587452
Central	East Cameron Area	408609	14217505
Central	South Pelto Area	217507	3017532
Central	Ewing Bank	1730795	3821409
Western	Brazos Area	12456	7471704
Central	Viosca Knoll	3111398	29053637
Central	Bay Marchand Area	23023	12411
Central	Viosca Knoll	1918	1661751
Central	Viosca Knoll	2597239	20081389
Western	Mustang Island Area	26946	10490105
Central	Grand Isle Area	581974	5293090
Western	Matagorda Island Area	29770	6941129
Central	Ship Shoal Area	1513255	12043533
Western	Sabine Pass Area	1042	181808
Central	South Pelto Area	262214	4048234
Central	Breton Sound Area	76060	296003
Central	Main Pass Area	2068831	16948603
Central	South Marsh Island Area	1234078	12739927
Western	Alaminos Canyon	955618	1291828
Central	South Timbalier Area	2054083	21990282
Central	Vermilion Area	795701	11636398
Central	West Delta Area	1379707	9836697
Central	Sabine Pass Area	14058	525660
Central	Green Canyon	2773399	12408587
Central	Vermilion Area	1309271	28123102
Central	Ewing Bank	1484260	3942117
Central	Ewing Bank	1333370	2020509
Central	Mobile	1446	8902278
Central	South Pass Area	1911145	11342565
Central	Eugene Island Area	1844635	19275289
Central	South Timbalier Area	2235270	26479376
Central	Ewing Bank	883183	1845299
Western	Brazos Area	16814	8743377
Central	Eugene Island Area	1757695	21015302
Western	Alaminos Canyon	766019	723397
Central	South Pass Area	1444040	11259778
Western	Mustang Island Area	1336	1196190
Central	West Cameron Area	444909	35636401
Central	South Marsh Island Area	608444	4951593
Central	Main Pass Area	2133284	20327785
Central	Viosca Knoll	1385910	16772548
Western	Matagorda Island Area	107313	22675274
Western	Matagorda Island Area	14767	5092843
Central	Ship Shoal Area	2257923	16934425
Central	Mobile	748	9515657
Western	North Padre Island Area	367	1410425
Western	Galveston Area	159908	6406848
Western	High Island Area	1154716	35350418
Central	West Delta Area	974696	6030614
Central	West Cameron Area	412631	32978555
Central	South Marsh Island Area	1209571	10806164
Central	South Marsh Island Area	1351766	10940958
Central	Vermilion Area	1075558	18136153
Central	Green Canyon	5423808	13193792
Central	South Marsh Island Area	1238326	13999986
Central	Sabine Pass Area	11513	260970
Western	Sabine Pass Area	179	242495
Central	Ship Shoal Area	1505982	11636249
Western	Garden Banks	4510448	27417449
Central	East Cameron Area	678569	20478584
Central	East Cameron Area	685469	22264871
Central	Viosca Knoll	2198057	17493776
Western	North Padre Island Area	327	1594682
Central	Viosca Knoll	4138746	31383331
Central	Eugene Island Area	3533325	43581070
Central	South Pelto Area	322252	4527306
Central	South Marsh Island Area	1209095	11165075
Central	East Cameron Area	720979	22838613
Central	Green Canyon	1633872	7428087
Central	Bay Marchand Area	32247	45104
Central	Main Pass Area	2659790	11721712
Central	South Pelto Area	245425	3959181
Central	South Pass Area	1528123	11300195
Western	Alaminos Canyon	893289	1092548
Central	Bay Marchand Area	96968	148798
Central	Breton Sound Area	78573	744175
Central	South Timbalier Area	1652143	22747512
Central	Bay Marchand Area	28627	45771
Central	Sabine Pass Area	14626	405998
Central	Viosca Knoll	2531233	24900258
Western	Matagorda Island Area	69978	16293754
Central	Ewing Bank	2744081	3940412
Central	Breton Sound Area	84470	352389
Central	East Cameron Area	810653	20497105
Central	South Marsh Island Area	1334649	10697094
Western	Matagorda Island Area	56563	12321837
Central	Grand Isle Area	667721	6910473
Central	East Cameron Area	413072	13676559
Central	Sabine Pass Area	16191	325102
Central	Ship Shoal Area	2979666	25297620
Western	Brazos Area	13977	7761409
Central	Breton Sound Area	116930	516430
Western	Brazos Area	30049	12485393
Central	South Pass Area	1933558	13538868
Central	South Timbalier Area	2484670	26202346
Central	Bay Marchand Area	31115	46586
Western	Sabine Pass Area	1183	162986
Central	West Cameron Area	518972	41830639
Central	Mobile	899	8607785
Central	Chandeleur Area	42	326257
Western	East Breaks	1008059	5418544
Central	Grand Isle Area	841671	10432931
Western	Sabine Pass Area	0	273736
Western	Galveston Area	185093	7336346
Central	Mississippi Canyon	11218919	38197169
Central	Bay Marchand Area	11308	142419
Western	High Island Area	879225	37723204
Central	Mississippi Canyon	12519265	46269166
Central	Vermilion Area	1212890	23931172
Central	Grand Isle Area	980530	7172642
Central	South Timbalier Area	2000656	23807758
Western	Mustang Island Area	27587	10666896
Central	Main Pass Area	2268851	19141879
Central	Grand Isle Area	1029109	8617988
Central	East Cameron Area	32203	807964
Central	Sabine Pass Area	14282	386418
Central	Chandeleur Area	27	1001576
Central	Ewing Bank	1972842	3732368
Western	Galveston Area	162516	3862631
Western	Matagorda Island Area	81033	15833447
Central	Sabine Pass Area	18148	215226
Western	Brazos Area	9997	6447247
Central	Bay Marchand Area	28370	56277
Central	Viosca Knoll	286627	4876590
Central	West Cameron Area	934668	36926159
Central	South Timbalier Area	2411355	25271743
Central	Main Pass Area	2047512	17109864
Central	West Delta Area	2092225	13928913
Central	Mobile	349	8429918
Central	Mississippi Canyon	11305808	42648098
Central	South Pass Area	1910235	10502565
Central	Vermilion Area	54968	3016909
Central	Ship Shoal Area	1496594	12534022
Central	South Pelto Area	262889	3036387
Central	Viosca Knoll	283053	6217073
Western	Brazos Area	28766	7265800
Central	Mississippi Canyon	13979720	52303260
Central	Sabine Pass Area	15260	321217
Central	Viosca Knoll	3792893	35218630
Central	Ewing Bank	2442161	3603345
Central	Sabine Pass Area	18575	254199
Central	Main Pass Area	2143575	17197281
Central	Sabine Pass Area	17110	397829
Western	North Padre Island Area	2	1046469
Central	Bay Marchand Area	40321	22550
Western	Sabine Pass Area	508	181877
Western	Matagorda Island Area	15412	4604273
Central	Mobile	1393	9803959
Western	Galveston Area	139310	3268995
Western	East Breaks	2246447	17888743
Western	High Island Area	710922	23559621
Central	Viosca Knoll	299104	4925054
Central	South Pass Area	396904	1934508
Western	Alaminos Canyon	737268	2124660
Central	South Timbalier Area	1985653	26078388
Western	Galveston Area	122218	2460001
Central	Mississippi Canyon	9406805	33469645
Central	South Marsh Island Area	1430919	28771126
Western	East Breaks	1931908	17898053
Central	Breton Sound Area	73353	247313
Western	East Breaks	1933639	16903150
Central	Sabine Pass Area	12066	389780
Central	West Cameron Area	654578	38182115
Central	West Cameron Area	780012	35698727
Western	High Island Area	1049392	30955463
Central	East Cameron Area	828811	21063143
Central	Eugene Island Area	2862482	32141802
Western	East Breaks	247450	3281327
Central	South Timbalier Area	2069444	27943781
Central	West Cameron Area	418452	33611714
Central	South Pelto Area	292555	3750325
Western	Sabine Pass Area	2342	282243
Western	North Padre Island Area	69	1045069
Central	South Pass Area	2060891	14143147
Central	Main Pass Area	2248400	10133694
Central	Viosca Knoll	887726	8762415
Central	Breton Sound Area	80347	890464
Central	Mobile	55	6297698
Central	South Pelto Area	208435	3285777
Central	Sabine Pass Area	12787	321625
Central	Eugene Island Area	2255702	25064820
Central	South Marsh Island Area	1335321	15015055
Central	South Marsh Island Area	1268844	21637351
Central	Eugene Island Area	3079053	32372055
Central	Breton Sound Area	118444	584817
Central	Ewing Bank	2656488	5300009
Central	Ship Shoal Area	2784450	29044267
Central	South Marsh Island Area	1166867	12287872
Western	Galveston Area	151389	4983497
Western	Galveston Area	164585	3224345
Central	Green Canyon	3487456	13675464
Western	Sabine Pass Area	3	235851
Central	Vermilion Area	1097401	22364530
Central	Eugene Island Area	3776478	44532737
Western	High Island Area	707149	28652810
Western	Galveston Area	256845	6126208
Central	West Delta Area	2072883	13673127
Central	West Cameron Area	634030	39794647
Western	East Breaks	563330	8166173
Central	West Delta Area	1434511	10335569
Western	Garden Banks	4747930	30356964
Western	Matagorda Island Area	53626	9108560
Central	Green Canyon	5562089	14881599
Central	Ewing Bank	1918844	2847984
Western	North Padre Island Area	348	1299576
Central	Chandeleur Area	0	265053
Central	Ewing Bank	1724900	3369729
Central	Green Canyon	5298020	15116934
Central	Green Canyon	1772650	9195868
Central	Eugene Island Area	3486150	41340000
Central	Green Canyon	8647070	23180387
Central	Main Pass Area	2180943	10094224
Western	North Padre Island Area	369	1355896
Central	South Marsh Island Area	1170141	10756915
Central	Eugene Island Area	3063333	38218783
Central	South Timbalier Area	1503911	21627589
Western	Matagorda Island Area	86573	20074618
Central	Bay Marchand Area	0	8543
Western	Galveston Area	170358	7757420
Central	West Cameron Area	272949	18729362
Central	South Marsh Island Area	1100850	11364560
Western	East Breaks	197603	1249015
Western	Matagorda Island Area	23980	6376868
Central	Green Canyon	3754210	8130574
Western	Mustang Island Area	30120	9232169
Central	Mobile	1960	11958290
Central	Main Pass Area	2390427	17303159
Central	Breton Sound Area	58792	339204
Central	Grand Isle Area	550450	6891812
Central	Eugene Island Area	2333752	25180318
Western	Brazos Area	15175	10045073
Central	Viosca Knoll	3625854	32339241
Central	West Cameron Area	528208	33097225
Central	Viosca Knoll	1026287	15183998
Central	Grand Isle Area	391366	2702276
Central	Mississippi Canyon	9759908	37146833
Central	South Timbalier Area	1940598	27702073
Central	Main Pass Area	2345794	10939171
Western	Sabine Pass Area	140	99630
Central	Viosca Knoll	3677502	29599546
Central	Mobile	327	5891682
Central	Main Pass Area	1993242	16376748
Central	Sabine Pass Area	19059	473328
Central	Ewing Bank	1438317	2128798
Western	Galveston Area	165471	4023546
Central	South Timbalier Area	2370520	27586433
Western	High Island Area	841614	24931205
Central	Green Canyon	4552079	8669198
Central	Mobile	1297	12619411
Central	South Marsh Island Area	1230861	15668778
Western	East Breaks	660148	9367816
Western	Brazos Area	14523	10149794
Central	Mississippi Canyon	11200450	37013022
Western	Sabine Pass Area	1911	204948
Central	Mobile	1904	7787682
Central	Breton Sound Area	69663	164147
Western	Alaminos Canyon	1153868	1186310
Central	South Pass Area	1959401	12703959
Central	South Marsh Island Area	1368810	23842797
Western	East Breaks	2216603	25353489
Central	Eugene Island Area	2622872	35264056
Central	South Marsh Island Area	1290657	16573468
Central	Main Pass Area	2661520	11962440
Central	Viosca Knoll	262583	6405072
Western	East Breaks	209087	2289682
Western	Garden Banks	3061587	18395638
Western	North Padre Island Area	493	1101189
Western	Sabine Pass Area	78	22518
Central	Chandeleur Area	5	309396
Central	Ewing Bank	1172704	1594379
Central	West Delta Area	1319651	7620929
Central	Bay Marchand Area	11181	109148
Central	Sabine Pass Area	32183	193014
Western	Brazos Area	14864	8426591
Central	Sabine Pass Area	15405	308852
Central	Vermilion Area	1097218	13139102
Western	North Padre Island Area	854	1474206
Central	Green Canyon	2570918	12052285
Central	Ewing Bank	1770248	3267939
